username,transaction_id,card_number,transaction_amount,card_type,transaction_date,merchant_type,transaction_status,customer_id,transaction_time
igothliffpk,921,3573352539932141,33.09,jcb,7/23/2022,online,pending,921,10.29
cgabbypl,922,3583676090599859,249.28,jcb,9/10/2022,online,declined,922,9.32
ewellingtonpm,923,3563143744295503,2898.18,jcb,4/26/2022,online,pending,923,23.43
astaitpn,924,201485662675693,9402.71,diners-club-enroute,12/12/2022,restaurant,approved,924,23.58
mhugnotpo,925,493602670710991273,4705.73,switch,10/23/2022,retail,approved,925,5.5
ggemlettpp,926,676114629990306728,516.91,maestro,8/21/2022,restaurant,declined,926,13.29
eprimrosepq,927,3588825596645675,5585.46,jcb,12/27/2022,retail,pending,927,5.95
bblaisepr,928,3543686439628052,4739.43,jcb,5/8/2022,restaurant,pending,928,20.37
aleanps,929,5328127765673848,88.05,mastercard,8/11/2022,retail,pending,929,13.63
liacovozzopt,930,5100148518652735,267.54,mastercard,7/21/2022,online,declined,930,6.04
dspoorpu,931,201665002505730,7669.78,diners-club-enroute,3/30/2022,retail,approved,931,13.27
wcoughlanpv,932,5002353204958466,2400.66,mastercard,10/13/2022,restaurant,declined,932,16.65
ksaffinpw,933,5602222339134000,8324.21,bankcard,6/20/2022,online,declined,933,18.95
bguerolapx,934,5602240967922670698,5692.12,china-unionpay,2/7/2022,restaurant,pending,934,18.53
glyalpy,935,3570221582054405,6301.07,jcb,5/1/2022,restaurant,declined,935,10.47
nsarrellpz,936,675941514676496798,2160.21,switch,10/27/2022,retail,declined,936,4.4
hbrownsteinq0,937,3561509653574116,9555.69,jcb,3/15/2022,online,pending,937,22.23
xdanieliq1,938,3539185749765189,9104.84,jcb,5/30/2022,restaurant,declined,938,6.06
imulhollandq2,939,3588614227737881,8086.84,jcb,10/4/2022,retail,declined,939,14.23
pmallamq3,940,4913619830060229,9549.71,visa-electron,9/14/2022,online,approved,940,2.13
sruppq4,941,3584550857620761,8729.31,jcb,6/22/2022,online,pending,941,12.27
ngatheridgeq5,942,5244437866090110,3300.04,mastercard,5/23/2022,restaurant,pending,942,14.83
alealleq6,943,3588819942117224,7222.58,jcb,7/1/2022,restaurant,declined,943,13.44
mgoardq7,944,3564729058503653,5438.47,jcb,1/25/2022,online,pending,944,13.63
fclaidenq8,945,3540677322623717,8327.66,jcb,10/25/2022,retail,declined,945,10.74
pwhalebellyq9,946,3538430859791018,6046.77,jcb,3/5/2022,online,pending,946,17.22
dmartqa,947,5048372084386545,1447.47,mastercard,12/22/2022,online,declined,947,14.52
ailesqb,948,5010121236928173,4823.51,mastercard,3/16/2022,restaurant,approved,948,4.3
vtrevenaqc,949,3565380420143189,241.95,jcb,8/23/2022,restaurant,approved,949,20.59
scollicottqd,950,30465385986160,4774.31,diners-club-carte-blanche,8/27/2022,online,approved,950,11.61
clegliseqe,951,3577309162654380,7586.9,jcb,7/16/2022,restaurant,declined,951,1.62
mborzoneqf,952,3567432757847847,1476.01,jcb,10/18/2022,retail,pending,952,9.19
lsimnorqg,953,5389955568038934,8082.72,mastercard,3/22/2022,retail,pending,953,2.63
npeddieqh,954,677172857672293750,1115.45,laser,1/27/2022,retail,declined,954,7.98
vtraversqi,955,6304022899305357,1051.25,maestro,8/24/2022,retail,approved,955,21.27
jscrineqj,956,6372553997148734,182.83,instapayment,6/24/2022,online,declined,956,15.83
nmiettinenqk,957,3568116628650337,6846.6,jcb,4/28/2022,online,declined,957,10.61
nghiraldiql,958,3533664016136395,3200.39,jcb,4/5/2022,retail,declined,958,17.43
hwathenqm,959,4903393983304212,338.89,switch,11/12/2022,restaurant,approved,959,9.57
nweeklandqn,960,3568296092251406,1206.53,jcb,12/7/2022,online,declined,960,19.93
bhawfordqo,961,4508263910919771,6972.17,visa-electron,11/6/2022,online,declined,961,15.27
vnannqp,962,501880293295725082,8539.0,maestro,10/23/2022,retail,approved,962,8.0
rnundqq,963,06044355906358075,6698.66,maestro,9/10/2022,online,pending,963,17.73
pwaggettqr,964,3572689572274886,2039.25,jcb,1/6/2022,retail,declined,964,7.13
hcoklyqs,965,5100139127157687,2848.51,mastercard,12/22/2022,retail,pending,965,23.76
idizlieqt,966,201747483771633,8617.13,diners-club-enroute,10/30/2022,online,declined,966,5.41
pferroqu,967,3538598015128364,4189.11,jcb,1/10/2022,retail,approved,967,14.21
agrzesiakqv,968,5048370620470641,6437.75,mastercard,7/27/2022,restaurant,approved,968,10.09
poffenerqw,969,3579522911037008,4183.28,jcb,10/29/2022,online,declined,969,0.75
rivakhnoqx,970,3575677460797008,8486.55,jcb,6/18/2022,online,declined,970,2.23
phamfleetqy,971,3530404723141799,3640.65,jcb,5/31/2022,retail,pending,971,16.86
vklainmanqz,972,3538949926154058,8954.06,jcb,2/9/2022,retail,approved,972,3.25
aballhamr0,973,67632439935107958,5169.4,maestro,9/28/2022,restaurant,pending,973,15.23
nlindmarkr1,974,4508790783775666,3641.26,visa-electron,8/21/2022,restaurant,pending,974,2.54
sthulbornr2,975,4512395225501,769.26,visa,7/17/2022,restaurant,declined,975,12.67
bkingswoodr3,976,4508903431759764,9609.57,visa-electron,11/16/2022,retail,pending,976,0.78
btroutbeckr4,977,4917366943964980,4297.27,visa-electron,2/19/2022,retail,pending,977,22.43
bdodameadr5,978,3554041544327008,6134.5,jcb,9/24/2022,online,pending,978,4.16
jcoltanr6,979,343210481195916,8224.92,americanexpress,5/15/2022,online,pending,979,10.68
glahrsr7,980,5038972431531065,3425.97,maestro,8/19/2022,online,approved,980,12.96
gdrillingcourtr8,981,3565107366132094,5971.87,jcb,9/1/2022,online,pending,981,7.88
jsiver9,982,3589984454413913,3801.63,jcb,3/22/2022,retail,pending,982,13.74
skordovara,983,3552131041143974,3643.14,jcb,4/20/2022,retail,pending,983,10.91
mseneschalrb,984,6386481866874194,2707.64,instapayment,11/21/2022,online,pending,984,16.68
opiattorc,985,3556979836717295,3382.06,jcb,10/16/2022,restaurant,approved,985,1.97
claddsrd,986,06043071575889149,350.95,maestro,9/15/2022,restaurant,pending,986,17.94
nbalesre,987,201889333429630,3239.69,diners-club-enroute,10/13/2022,online,approved,987,10.0
cyoungloverf,988,201719029396464,7450.61,diners-club-enroute,12/28/2022,online,declined,988,10.84
cwadhamsrg,989,3556243981205188,9324.23,jcb,12/11/2022,retail,declined,989,6.12
rtearnyrh,990,5602222483938735,3901.76,china-unionpay,11/18/2022,retail,declined,990,20.96
bvelezri,991,3529902025188031,8637.03,jcb,1/10/2022,restaurant,approved,991,11.15
hrotherrj,992,3538457654408092,3391.96,jcb,9/6/2022,online,approved,992,3.73
cbuckerfieldrk,993,201500114625623,4285.48,diners-club-enroute,9/9/2022,online,approved,993,11.97
ddowthwaiterl,994,6334873907625655987,865.53,solo,8/10/2022,restaurant,pending,994,3.35
abuggerm,995,201653329430907,9482.83,diners-club-enroute,1/17/2022,retail,pending,995,14.04
amacgownrn,996,5100135032448112,8290.58,mastercard,4/16/2022,retail,approved,996,6.95
rjothamro,997,3571926205914699,4499.5,jcb,10/4/2022,restaurant,declined,997,21.74
rstruterp,998,5610607820960501,3464.73,bankcard,3/4/2022,online,approved,998,5.99
csuggaterq,999,5602248719802114,70.08,china-unionpay,4/10/2022,retail,declined,999,9.12
srimesrr,1000,201522153975206,3020.34,diners-club-enroute,5/7/2022,retail,approved,1000,16.95
